customer_id,stock_code,quantity,price,country,customer_age,gender,customer_segment,marketing_channel,category,subcategory,discount_applied,payment_method,delivery_time_days,churn_flag
266,22652,10,1.65,United Kingdom,35,Female,Regular,Email,Stationery,Art,no,Credit Card,1,active
267,Other,12,0.85,United Kingdom,41,Male,New,Referral,Home Decor,Frames,yes,PayPal,7,churned
268,Other,6,3.75,United Kingdom,55,Male,New,Referral,Home Decor,Lights,no,PayPal,6,churned
269,Other,6,3.75,United Kingdom,63,Male,New,Email,Electronics,Accessories,no,Credit Card,3,churned
270,Other,6,3.75,United Kingdom,19,Female,New,Referral,Stationery,Art,no,Cash,5,churned
271,22652,2,1.65,United Kingdom,78,Male,Regular,Email,Electronics,Accessories,yes,PayPal,3,active
272,22138,3,4.95,United Kingdom,73,Female,VIP,Organic,Clothing,Women,no,Cash,2,active
273,POST,1,3.5,United Kingdom,59,Female,Regular,Organic,Kitchen,Appliances,no,Credit Card,9,churned
274,Other,24,0.85,United Kingdom,68,Female,New,Ads,Kitchen,Utensils,no,Bank Transfer,6,active
275,Other,1,5.95,United Kingdom,79,Female,Regular,Organic,Electronics,Gadgets,no,Credit Card,1,churned
276,22156,12,0.85,United Kingdom,34,Male,New,Ads,Toys,Puzzles,no,Bank Transfer,2,active
277,Other,10,6.75,United Kingdom,65,Female,VIP,Organic,Kitchen,Appliances,no,Bank Transfer,5,churned
278,22773,12,1.25,United Kingdom,45,Female,VIP,Referral,Home Decor,Decor,no,PayPal,4,churned
279,22774,12,1.25,United Kingdom,47,Male,VIP,Email,Kitchen,Utensils,no,Cash,1,churned
280,Other,4,7.5,United Kingdom,40,Male,New,Referral,Electronics,Gadgets,no,Credit Card,2,churned
281,22795,10,6.75,United Kingdom,78,Male,Regular,Referral,Electronics,Accessories,no,PayPal,1,active
282,22805,12,1.25,United Kingdom,62,Male,VIP,Referral,Electronics,Cables,no,Bank Transfer,5,churned
283,22505,8,4.95,United Kingdom,48,Male,New,Organic,Electronics,Accessories,no,Cash,2,active
284,21623,4,7.5,United Kingdom,19,Male,VIP,Email,Clothing,Kids,no,PayPal,7,active
285,Other,8,4.95,United Kingdom,23,Female,New,Organic,Kitchen,Appliances,no,Credit Card,9,churned
286,21671,12,1.25,United Kingdom,66,Male,VIP,Ads,Stationery,Art,no,Credit Card,7,churned
287,21672,12,1.25,United Kingdom,24,Female,VIP,Referral,Clothing,Men,no,Bank Transfer,4,churned
288,22772,12,1.25,United Kingdom,50,Male,Regular,Organic,Home Decor,Decor,no,Bank Transfer,8,active
289,22180,6,7.5,United Kingdom,79,Male,VIP,Email,Home Decor,Lights,no,PayPal,9,churned
290,Other,6,7.5,United Kingdom,35,Female,New,Ads,Toys,Kids,no,Credit Card,9,churned
291,Other,6,7.5,United Kingdom,67,Female,Regular,Ads,Home Decor,Lights,no,Bank Transfer,2,active
292,22297,24,1.25,United Kingdom,33,Male,Regular,Referral,Stationery,Books,no,Bank Transfer,6,churned
293,21429,8,1.65,United Kingdom,55,Male,New,Organic,Stationery,Books,yes,PayPal,9,churned
294,22114,12,3.95,United Kingdom,50,Female,New,Organic,Kitchen,Utensils,no,Bank Transfer,7,churned
295,22835,12,4.65,United Kingdom,67,Female,New,Referral,Kitchen,Appliances,no,PayPal,2,active
296,22112,12,4.95,United Kingdom,73,Female,New,Ads,Kitchen,Utensils,no,Credit Card,3,churned
297,22862,8,4.25,United Kingdom,55,Female,Regular,Organic,Home Decor,Frames,no,Bank Transfer,7,churned
298,21181,12,2.1,United Kingdom,65,Female,VIP,Email,Clothing,Kids,no,PayPal,5,churned
299,85152,12,2.1,United Kingdom,29,Male,New,Email,Clothing,Kids,no,Bank Transfer,6,active
300,85066,1,7.5,United Kingdom,38,Female,Regular,Organic,Clothing,Men,no,Credit Card,6,churned
301,85099B,6,1.95,United Kingdom,53,Female,New,Email,Kitchen,Storage,no,PayPal,1,active
302,Other,1,2.95,United Kingdom,34,Female,New,Organic,Electronics,Gadgets,no,Credit Card,6,active
303,Other,1,1.65,United Kingdom,18,Male,Regular,Email,Home Decor,Lights,no,PayPal,8,churned
304,Other,1,0.65,United Kingdom,43,Female,New,Email,Toys,Outdoor,yes,PayPal,5,active
305,Other,1,3.75,United Kingdom,56,Female,VIP,Referral,Home Decor,Lights,no,PayPal,9,active
306,21704,2,0.85,United Kingdom,37,Female,VIP,Organic,Home Decor,Frames,yes,Cash,3,churned
307,22619,3,3.75,United Kingdom,62,Male,VIP,Organic,Toys,Outdoor,no,Cash,3,churned
308,21890,1,2.95,United Kingdom,30,Female,New,Ads,Clothing,Women,yes,Cash,5,churned
309,21891,1,1.25,United Kingdom,44,Female,Regular,Email,Electronics,Gadgets,no,PayPal,7,churned
310,21918,2,0.42,United Kingdom,71,Male,VIP,Organic,Clothing,Kids,no,Credit Card,9,churned
311,Other,2,1.25,United Kingdom,31,Male,Regular,Referral,Electronics,Gadgets,no,Bank Transfer,8,churned
312,Other,1,0.65,United Kingdom,20,Male,Regular,Organic,Stationery,Art,no,Credit Card,4,churned
313,Other,1,0.42,United Kingdom,30,Male,New,Ads,Clothing,Men,no,Cash,1,churned
314,Other,1,1.65,United Kingdom,45,Female,VIP,Email,Clothing,Kids,no,Bank Transfer,4,churned
315,Other,27,0.21,United Kingdom,34,Female,New,Ads,Toys,Kids,yes,PayPal,4,churned
316,Other,1,1.65,United Kingdom,68,Female,New,Referral,Electronics,Cables,no,Credit Card,3,active
317,Other,1,1.65,United Kingdom,61,Male,Regular,Organic,Toys,Outdoor,no,Credit Card,4,churned
318,Other,1,1.25,United Kingdom,40,Female,New,Ads,Clothing,Kids,yes,Credit Card,2,churned
319,21986,1,0.29,United Kingdom,79,Female,Regular,Email,Kitchen,Storage,no,Bank Transfer,6,active
320,21967,1,0.29,United Kingdom,71,Male,New,Ads,Electronics,Accessories,no,Bank Transfer,6,churned
321,Other,2,2.95,United Kingdom,28,Female,VIP,Organic,Kitchen,Appliances,no,Bank Transfer,7,churned
322,20974,1,0.65,United Kingdom,39,Male,Regular,Organic,Kitchen,Storage,no,Cash,1,churned
323,Other,1,4.95,United Kingdom,36,Female,New,Ads,Home Decor,Decor,no,Cash,8,active
324,84997D,1,3.75,United Kingdom,41,Female,VIP,Ads,Toys,Outdoor,no,Credit Card,7,active
325,84997C,1,3.75,United Kingdom,25,Male,New,Organic,Electronics,Accessories,no,Cash,8,churned
326,21186,24,1.65,United Kingdom,63,Male,New,Referral,Toys,Kids,no,Credit Card,8,active
327,Other,12,2.95,United Kingdom,37,Female,VIP,Organic,Kitchen,Appliances,no,PayPal,3,churned
328,22456,6,4.95,United Kingdom,61,Female,Regular,Email,Toys,Outdoor,no,Cash,4,churned
329,22457,6,2.95,United Kingdom,76,Female,Regular,Organic,Clothing,Women,no,Cash,5,churned
330,85123A,27,2.55,United Kingdom,38,Male,Regular,Ads,Electronics,Gadgets,no,PayPal,2,churned
331,84832,12,0.85,United Kingdom,24,Male,New,Email,Kitchen,Storage,yes,Cash,8,churned
332,82486,2,7.5,United Kingdom,27,Female,New,Email,Home Decor,Decor,no,PayPal,6,active
333,21224,10,1.25,United Kingdom,21,Male,New,Ads,Home Decor,Lights,no,PayPal,8,churned
334,22534,24,0.42,United Kingdom,75,Male,New,Ads,Electronics,Accessories,yes,Bank Transfer,2,active
335,Other,24,0.42,United Kingdom,30,Male,Regular,Email,Clothing,Women,no,Credit Card,3,churned
336,21833,12,1.69,United Kingdom,48,Female,VIP,Ads,Clothing,Men,no,Credit Card,4,active
337,85226A,12,0.55,United Kingdom,18,Female,New,Referral,Home Decor,Lights,no,Cash,2,active
338,22571,12,0.85,United Kingdom,26,Male,VIP,Referral,Electronics,Accessories,no,Credit Card,4,churned
339,22745,6,2.1,United Kingdom,31,Female,VIP,Referral,Kitchen,Appliances,no,Bank Transfer,7,churned
340,22139,3,4.95,United Kingdom,74,Female,VIP,Email,Home Decor,Frames,no,Bank Transfer,4,churned
341,84077,27,0.29,United Kingdom,77,Male,New,Ads,Electronics,Gadgets,no,PayPal,3,churned
342,22588,6,2.55,United Kingdom,22,Male,New,Referral,Clothing,Women,no,PayPal,4,active
343,20719,10,0.85,United Kingdom,31,Male,Regular,Email,Clothing,Women,no,Cash,4,active
344,71053,4,3.75,United Kingdom,35,Female,VIP,Referral,Home Decor,Lights,no,PayPal,2,active
345,84755,16,0.65,United Kingdom,41,Female,Regular,Email,Electronics,Gadgets,no,Credit Card,9,churned
346,71477,4,3.25,United Kingdom,35,Male,Regular,Organic,Kitchen,Appliances,no,PayPal,2,churned
347,84945,12,0.85,United Kingdom,48,Male,New,Ads,Toys,Kids,no,Bank Transfer,6,active
348,Other,2,7.5,United Kingdom,27,Female,VIP,Organic,Kitchen,Utensils,yes,PayPal,8,churned
349,Other,6,2.1,United Kingdom,27,Male,VIP,Organic,Home Decor,Lights,no,Credit Card,5,active
350,22492,27,0.65,United Kingdom,73,Female,VIP,Email,Toys,Outdoor,no,PayPal,9,churned
351,84879,8,1.69,United Kingdom,50,Male,New,Ads,Home Decor,Decor,no,Bank Transfer,1,churned
352,Other,12,1.25,United Kingdom,37,Female,VIP,Referral,Clothing,Women,no,PayPal,1,active
353,21868,12,1.25,United Kingdom,64,Female,New,Organic,Toys,Puzzles,no,Bank Transfer,9,churned
354,22186,6,2.95,United Kingdom,61,Male,VIP,Email,Home Decor,Decor,no,PayPal,6,churned
355,22592,4,3.75,United Kingdom,30,Male,Regular,Ads,Kitchen,Storage,no,Bank Transfer,5,churned
356,Other,1,7.5,United Kingdom,49,Female,Regular,Email,Clothing,Kids,no,Credit Card,7,churned
357,Other,12,0.85,United Kingdom,63,Male,VIP,Organic,Home Decor,Lights,no,Bank Transfer,2,churned
358,22855,12,1.25,United Kingdom,44,Male,Regular,Referral,Kitchen,Utensils,no,PayPal,2,active
359,21191,6,2.1,United Kingdom,37,Female,VIP,Organic,Kitchen,Appliances,no,Credit Card,3,churned
360,Other,12,0.65,United Kingdom,43,Female,Regular,Organic,Kitchen,Storage,no,PayPal,5,active
361,22037,12,0.42,United Kingdom,41,Male,VIP,Organic,Toys,Puzzles,no,Cash,7,churned
362,21351,16,1.95,United Kingdom,21,Female,Regular,Organic,Electronics,Accessories,no,Cash,5,active
363,Other,27,0.42,United Kingdom,62,Female,New,Email,Stationery,Art,no,Bank Transfer,8,active
364,22099,27,0.42,United Kingdom,44,Male,New,Email,Toys,Puzzles,no,Bank Transfer,6,churned
365,22892,12,1.25,United Kingdom,77,Female,Regular,Organic,Electronics,Gadgets,no,Credit Card,6,churned
366,Other,27,2.55,United Kingdom,67,Male,VIP,Email,Clothing,Women,no,Credit Card,1,churned
367,22088,6,2.95,United Kingdom,18,Female,VIP,Ads,Stationery,Pens,no,Cash,2,active
368,22090,6,2.95,United Kingdom,70,Male,VIP,Organic,Toys,Outdoor,no,Credit Card,7,churned
369,22771,24,1.25,United Kingdom,61,Male,VIP,Organic,Electronics,Gadgets,no,Bank Transfer,4,churned
370,21669,12,1.25,United Kingdom,62,Male,VIP,Ads,Kitchen,Appliances,no,Cash,8,churned
371,21668,12,1.25,United Kingdom,40,Female,VIP,Referral,Toys,Kids,no,Bank Transfer,5,churned
372,21672,12,1.25,United Kingdom,78,Female,VIP,Ads,Home Decor,Frames,no,Credit Card,6,active
373,21673,12,1.25,United Kingdom,31,Female,New,Ads,Stationery,Pens,no,Bank Transfer,7,churned
374,22775,12,1.25,United Kingdom,79,Female,VIP,Ads,Kitchen,Storage,no,Bank Transfer,2,active
375,22772,12,1.25,United Kingdom,58,Male,Regular,Ads,Clothing,Women,no,Bank Transfer,7,churned
376,22670,12,1.25,United Kingdom,68,Male,Regular,Email,Toys,Outdoor,yes,Bank Transfer,8,churned
377,21164,6,2.95,United Kingdom,41,Male,Regular,Email,Electronics,Cables,no,Bank Transfer,6,active
378,20956,12,1.25,United Kingdom,61,Female,VIP,Referral,Electronics,Cables,no,Credit Card,7,active
379,22121,3,5.95,United Kingdom,58,Male,Regular,Ads,Clothing,Men,no,PayPal,4,active
380,21146,12,1.95,United Kingdom,72,Female,New,Organic,Toys,Kids,no,Credit Card,7,churned
381,Other,24,0.65,United Kingdom,35,Male,Regular,Referral,Stationery,Pens,no,PayPal,1,churned
382,22694,6,2.1,United Kingdom,58,Female,New,Email,Toys,Kids,yes,PayPal,2,churned
383,84879,16,1.69,United Kingdom,50,Female,New,Organic,Toys,Puzzles,no,Bank Transfer,3,active
384,22296,12,1.65,United Kingdom,28,Female,Regular,Email,Stationery,Art,no,Bank Transfer,3,active
385,22855,12,1.25,United Kingdom,68,Female,Regular,Ads,Clothing,Kids,no,Cash,9,churned
386,84836,12,1.25,United Kingdom,43,Male,Regular,Referral,Home Decor,Frames,no,Credit Card,1,active
387,84970L,12,0.95,United Kingdom,63,Male,Regular,Ads,Electronics,Cables,no,Bank Transfer,3,churned
388,84946,12,1.25,United Kingdom,76,Male,VIP,Ads,Stationery,Art,no,Credit Card,5,active
389,22082,10,1.65,United Kingdom,58,Female,New,Ads,Kitchen,Utensils,no,PayPal,2,active
390,21360,1,7.5,United Kingdom,29,Male,New,Email,Home Decor,Decor,no,Credit Card,9,active
391,21143,12,1.95,United Kingdom,36,Female,Regular,Ads,Clothing,Kids,no,Credit Card,2,churned
392,21364,2,6.75,United Kingdom,36,Female,New,Email,Clothing,Women,no,PayPal,4,active
393,Other,12,2.95,United Kingdom,64,Male,New,Ads,Home Decor,Frames,no,Credit Card,3,churned
394,22812,12,1.95,United Kingdom,45,Male,VIP,Ads,Stationery,Pens,yes,Bank Transfer,3,churned
395,85049A,12,1.25,United Kingdom,26,Female,Regular,Referral,Kitchen,Utensils,no,Credit Card,9,churned
396,Other,12,1.65,United Kingdom,78,Male,VIP,Ads,Kitchen,Storage,no,Credit Card,6,churned
397,Other,18,1.25,United Kingdom,49,Female,Regular,Referral,Clothing,Kids,no,PayPal,4,churned
398,Other,18,1.25,United Kingdom,30,Male,Regular,Referral,Stationery,Art,no,Cash,5,churned
399,Other,25,0.42,United Kingdom,33,Female,Regular,Referral,Kitchen,Storage,no,PayPal,2,churned
400,22580,3,5.95,United Kingdom,69,Female,Regular,Email,Clothing,Women,no,Credit Card,2,active
401,22187,4,4.25,United Kingdom,62,Female,New,Organic,Stationery,Books,no,Cash,7,active
402,22592,4,3.75,United Kingdom,39,Male,New,Referral,Clothing,Kids,no,Cash,2,churned
403,21349,2,6.75,United Kingdom,74,Female,VIP,Ads,Home Decor,Frames,no,PayPal,4,churned
404,Other,12,1.95,United Kingdom,77,Female,VIP,Referral,Clothing,Kids,no,Cash,9,churned
405,21815,12,1.45,United Kingdom,54,Male,New,Ads,Toys,Kids,no,Cash,5,churned
406,21479,4,3.75,United Kingdom,35,Male,Regular,Organic,Clothing,Women,no,PayPal,9,churned
407,21481,6,2.95,United Kingdom,76,Male,Missing,Email,Toys,Kids,no,Cash,8,churned
408,21484,4,3.45,United Kingdom,52,Male,Missing,Ads,Home Decor,Lights,no,PayPal,9,active
409,22111,3,4.95,United Kingdom,64,Female,Missing,Email,Stationery,Books,no,Credit Card,3,churned
410,22865,12,2.1,United Kingdom,58,Female,Missing,Referral,Stationery,Books,no,Credit Card,2,active
411,Other,2,2.95,United Kingdom,40,Female,Missing,Organic,Stationery,Pens,no,Credit Card,8,churned
412,22909,5,0.85,United Kingdom,27,Female,Missing,Ads,Stationery,Pens,no,Credit Card,7,active
413,85099B,27,1.65,United Kingdom,76,Female,Missing,Organic,Kitchen,Utensils,no,PayPal,3,churned
414,Other,27,0.64,United Kingdom,31,Male,Missing,Ads,Home Decor,Lights,no,Bank Transfer,6,churned
415,22844,12,7.5,United Kingdom,47,Male,Missing,Email,Clothing,Men,no,Cash,8,churned
416,Other,27,0.53,United Kingdom,41,Male,Missing,Organic,Stationery,Books,yes,PayPal,7,churned
417,21989,27,0.64,United Kingdom,42,Female,Missing,Organic,Home Decor,Frames,no,PayPal,9,churned
418,Other,12,2.1,United Kingdom,56,Male,Missing,Ads,Clothing,Kids,no,Bank Transfer,9,churned
419,47599A,27,2.1,United Kingdom,19,Female,Missing,Email,Toys,Kids,yes,PayPal,4,churned
420,Other,27,4.65,United Kingdom,34,Female,Missing,Organic,Kitchen,Appliances,no,PayPal,7,active
421,21833,12,1.69,United Kingdom,76,Female,Missing,Email,Home Decor,Lights,no,Bank Transfer,5,churned
422,22492,27,0.65,United Kingdom,78,Male,Missing,Ads,Kitchen,Utensils,no,Credit Card,6,churned
423,Other,27,0.42,United Kingdom,79,Female,Missing,Email,Home Decor,Frames,no,PayPal,2,churned
424,21333,1,2.95,United Kingdom,65,Female,Missing,Ads,Clothing,Men,no,Credit Card,2,active
425,Other,1,1.65,United Kingdom,20,Female,Missing,Referral,Kitchen,Storage,no,PayPal,9,churned
426,Other,2,1.25,United Kingdom,70,Female,Missing,Referral,Kitchen,Appliances,no,Cash,5,churned
427,22502,1,4.95,United Kingdom,20,Male,Missing,Ads,Kitchen,Storage,no,Bank Transfer,8,churned
428,85123A,1,2.95,United Kingdom,18,Male,Missing,Email,Electronics,Gadgets,yes,PayPal,3,active
429,Other,1,1.65,United Kingdom,54,Male,Missing,Email,Electronics,Cables,no,Bank Transfer,7,churned
430,Other,2,5.95,Australia,37,Female,Missing,Ads,Electronics,Cables,no,Bank Transfer,2,churned
431,Other,2,6.75,Australia,22,Female,Missing,Email,Kitchen,Storage,no,Bank Transfer,9,churned
432,22892,12,1.25,Australia,26,Male,Missing,Email,Electronics,Cables,no,Bank Transfer,9,churned
433,20685,4,7.5,Australia,19,Female,Missing,Organic,Stationery,Art,no,Bank Transfer,9,active
434,48138,10,6.75,Australia,38,Female,Missing,Email,Kitchen,Appliances,no,Credit Card,8,churned
435,Other,24,0.85,Australia,24,Male,Missing,Referral,Electronics,Accessories,no,PayPal,6,active
436,21731,12,1.65,Australia,70,Female,Missing,Ads,Toys,Kids,no,Credit Card,5,active
437,79067,24,3.75,Australia,47,Male,Missing,Ads,Kitchen,Appliances,yes,Cash,4,active
438,22942,2,7.5,Australia,42,Female,Missing,Ads,Kitchen,Utensils,no,Bank Transfer,2,active
439,22941,2,7.5,Australia,77,Female,Missing,Email,Kitchen,Utensils,no,Bank Transfer,2,active
440,22383,10,1.65,Australia,79,Male,Missing,Email,Electronics,Accessories,no,Bank Transfer,9,active
441,Other,12,2.55,Australia,65,Female,Missing,Organic,Stationery,Pens,no,PayPal,5,churned
442,Other,5,2.95,Australia,77,Male,Missing,Organic,Home Decor,Lights,no,Cash,6,churned
443,22745,6,2.1,United Kingdom,19,Female,Missing,Email,Clothing,Kids,no,Cash,9,active
444,22423,4,7.5,United Kingdom,48,Male,Missing,Referral,Clothing,Kids,no,PayPal,1,churned
445,22907,12,0.85,United Kingdom,20,Male,Missing,Email,Stationery,Art,yes,PayPal,5,active
446,21974,12,1.45,United Kingdom,52,Male,Missing,Referral,Kitchen,Storage,no,PayPal,9,churned
447,22271,6,2.95,United Kingdom,59,Male,Missing,Email,Toys,Kids,no,Cash,7,churned
448,22749,4,3.75,United Kingdom,29,Male,Missing,Email,Stationery,Pens,yes,Cash,1,churned
449,22892,12,1.25,United Kingdom,35,Male,Missing,Organic,Toys,Puzzles,no,Credit Card,7,active
450,85227,12,0.85,United Kingdom,27,Female,Missing,Ads,Stationery,Books,no,PayPal,8,active
451,85226A,12,0.55,United Kingdom,77,Female,Missing,Email,Kitchen,Appliances,no,Bank Transfer,2,churned
452,21790,12,0.85,United Kingdom,25,Male,Missing,Email,Clothing,Kids,no,Cash,1,churned
453,21791,12,1.25,United Kingdom,62,Male,Missing,Email,Toys,Kids,no,PayPal,4,churned
454,22139,3,4.95,United Kingdom,25,Female,Missing,Organic,Clothing,Kids,no,PayPal,8,churned
455,22531,24,0.42,United Kingdom,71,Male,Missing,Organic,Stationery,Pens,no,Credit Card,6,active
456,21777,3,7.5,United Kingdom,37,Male,Missing,Referral,Clothing,Kids,no,Bank Transfer,1,churned
457,21808,12,3.75,United Kingdom,52,Female,Missing,Organic,Toys,Kids,no,Bank Transfer,7,churned
458,21804,12,3.75,United Kingdom,49,Female,Missing,Email,Stationery,Pens,no,Credit Card,5,active
459,Other,3,5.95,United Kingdom,27,Female,Missing,Ads,Electronics,Gadgets,no,Credit Card,9,churned
460,Other,1,7.5,United Kingdom,32,Female,Missing,Ads,Clothing,Women,no,Bank Transfer,2,churned
461,22379,5,2.1,United Kingdom,31,Female,Missing,Ads,Kitchen,Appliances,no,PayPal,5,churned
462,85099C,10,1.95,United Kingdom,67,Female,Missing,Organic,Toys,Outdoor,no,PayPal,5,active
463,22112,24,4.25,United Kingdom,68,Female,Missing,Ads,Kitchen,Utensils,no,Cash,9,churned
464,22114,27,3.45,United Kingdom,57,Female,Missing,Email,Kitchen,Storage,yes,Cash,5,churned
465,Other,12,4.25,United Kingdom,25,Female,Missing,Organic,Toys,Puzzles,no,Cash,3,active
466,84879,16,1.69,France,49,Male,Missing,Email,Kitchen,Utensils,no,Credit Card,5,active
467,22740,27,0.85,France,48,Female,Missing,Referral,Home Decor,Decor,no,Bank Transfer,2,churned
468,Other,27,0.85,France,67,Female,Missing,Referral,Kitchen,Utensils,yes,Credit Card,3,active
469,Other,4,2.25,France,57,Female,Missing,Email,Stationery,Books,no,PayPal,6,churned
470,Other,2,2.25,France,20,Female,Missing,Ads,Stationery,Books,no,Credit Card,5,active
471,Other,4,2.25,France,69,Male,Missing,Email,Clothing,Kids,no,Cash,3,churned
472,Other,2,2.25,France,78,Female,Missing,Referral,Home Decor,Frames,yes,Bank Transfer,9,active
473,Other,2,2.55,France,30,Female,Missing,Referral,Electronics,Gadgets,no,Bank Transfer,2,churned
474,21715,2,2.55,France,58,Female,Missing,Ads,Toys,Kids,no,PayPal,9,churned
475,Other,4,1.25,France,21,Female,Missing,Referral,Toys,Kids,no,Cash,3,active
476,22620,1,1.25,France,40,Male,Missing,Email,Home Decor,Decor,no,Bank Transfer,2,active
477,22296,12,1.65,France,71,Female,Missing,Organic,Toys,Kids,no,Cash,7,churned
478,Other,2,1.25,France,25,Male,Missing,Email,Stationery,Pens,no,Bank Transfer,9,churned
479,Other,2,1.25,France,18,Female,Missing,Organic,Home Decor,Frames,no,PayPal,1,churned
480,Other,2,1.25,France,69,Female,Missing,Email,Home Decor,Decor,no,Credit Card,7,active
481,Other,2,1.25,France,32,Female,Missing,Organic,Stationery,Books,no,PayPal,1,active
482,22620,1,1.25,France,29,Female,Missing,Ads,Stationery,Art,no,PayPal,9,churned
483,22619,2,3.75,France,50,Male,Missing,Email,Kitchen,Storage,no,Credit Card,7,churned
484,Other,2,3.75,France,54,Female,Missing,Email,Electronics,Gadgets,no,Credit Card,4,churned
485,22727,2,3.75,France,50,Female,Missing,Email,Toys,Puzzles,no,Bank Transfer,2,active
486,22729,2,3.75,France,49,Male,Missing,Organic,Stationery,Books,no,PayPal,6,churned
487,Other,2,3.75,France,31,Female,Missing,Referral,Stationery,Pens,no,Cash,6,churned
488,22726,2,3.75,France,26,Female,Missing,Email,Toys,Outdoor,yes,Bank Transfer,9,churned
489,22728,2,3.75,France,57,Male,Missing,Email,Stationery,Art,no,PayPal,1,churned
